Feature ID	Taxon	Confidence
original181	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Gregarinasina; g__Stenophora; s__Stenophora_robusta	0.9999981154626447
original182	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Apatococcus	0.9999803708765399
original183	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9758257375822053
original184	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Restionaceae; s__Restionaceae_environmental	0.9564271638339179
original185	d__Eukaryota; p__Parabasalia; c__Trichomonadea; o__Trichomonadea; f__Trichomonadea; g__Simplicimonas; s__Simplicimonas_similis	0.9994540316551618
original186	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Equisetales; f__Equisetaceae; g__Equisetum; s__Equisetum_robustum	0.9968755501304827
original187	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Linum; s__Linum_usitatissimum	0.9977209866871941
original188	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Gregarina	0.7001941693340044
original189	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.8035297979211268
original190	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Apatococcus	0.9999970151990206
original191	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__uncultured_Chlorophyta	0.7517668436808935
original192	d__Eukaryota	0.9999999809935769
original193	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales; f__Cystobasidiaceae; g__Cystobasidium	0.8948562761393409
original194	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9992356812638751
original195	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Blastocystis; s__Blastocystis_sp.	0.999952647050868
original196	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Naganishia; s__Naganishia_albida	0.7261793947770635
original197	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Bryales; f__Bryales	0.96115882032211
original198	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9995935361136303
original199	d__Eukaryota	0.9999999283100579
original200	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Lycopodiales; f__Lycopodiales; g__Diphasiastrum; s__Diphasiastrum_tristachyum	0.811963727024
original201	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Incertae_Sedis; f__Incertae_Sedis	0.8429007848916773
original202	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9981215299532192
original203	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9557645370238658
original204	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Trichosporonales; f__Trichosporonaceae; g__Vanrija; s__Vanrija_humicola	0.7282206950386612
original205	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Embryophyta; f__Embryophyta	0.9104423665182605
original206	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.9923695247907776
original207	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Debaryomyces	0.9629427911327365
original208	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9856675682098422
original209	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Coelastrella; s__Coelastrella_sp.	0.9066481590707296
original210	d__Eukaryota	0.9999999865703688
original211	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Boletales	0.9998774747224402
original212	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Equisetales; f__Equisetaceae; g__Equisetum; s__Equisetum_robustum	0.9973516817687151
original213	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia	0.999998935332346
original214	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999997303505883
original215	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999926874972371
original216	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Coccomyxa	0.9308561373168714
original217	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__uncultured_Chloromonas	0.8636348590011594
original218	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae	0.7123496338806715
original219	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9551528396427259
original220	d__Eukaryota; p__Neocallimastigomycota; c__Neocallimastigomycetes; o__Neocallimastigales; f__Neocallimastigaceae; g__Neocallimastix	0.7486060427065403
original221	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9923089582649655
original222	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.7884099732460141
original223	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Coccomyxa; s__Coccomyxa_sp.	0.9836017633851305
original224	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.891140749661766
original225	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Betula; s__Betula_pendula	0.8170830090106989
original226	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9569724008226255
original227	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999833077338299
original228	d__Eukaryota	0.9999967402451964
original229	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Chromulinales; f__Chromulinales	0.9999936951851986
original230	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9999986592511579
original231	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.946739303634625
original232	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Blastocystis; s__Blastocystis_sp.	0.9999543634598993
original233	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.9285637840865975
original234	d__Eukaryota; p__Cercozoa	0.7763586772069209
original235	d__Eukaryota	0.999999999999979
original236	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Gregarina	0.7020456051183043
original237	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas	0.8253107779720552
original238	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Symbiochloris	0.9355372220379417
original239	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Gregarina; s__Gregarina_blattarum	0.7213443403603276
original240	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Chloroidium	0.9826950831138198
original241	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Persicaria; s__Persicaria_minor	0.8100084948165008
original242	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Apatococcus	0.999997067226511
original243	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.9999995374153716
original244	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Caprifoliaceae; s__Caprifoliaceae_environmental	0.843296825993684
original245	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Acari; f__Acari	0.993511702539428
original246	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Stichococcus	0.7060991552108753
original247	d__Eukaryota; p__Cercozoa	0.8192252687609209
original248	d__Eukaryota; p__Neocallimastigomycota; c__Neocallimastigomycetes; o__Neocallimastigales; f__Neocallimastigaceae; g__Orpinomyces; s__Orpinomyces_sp.	0.7249221088041052
original249	d__Eukaryota; p__Parabasalia; c__Trichomonadea; o__Trichomonadea; f__Trichomonadea; g__Simplicimonas; s__Simplicimonas_similis	0.9999856593691286
original250	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes	0.9999989141967998
original251	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Coccomyxa	0.9977677612765681
original252	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.9926405651873004
original253	d__Eukaryota; p__Parabasalia; c__Trichomonadea; o__Trichomonadea; f__Trichomonadea; g__Simplicimonas; s__Simplicimonas_similis	0.9921168227288082
original254	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Blastocystis; s__Blastocystis_sp.	0.999949398188081
original255	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__uncultured_Chloromonas	0.7958245193430041
original256	d__Eukaryota	0.9999999823349289
original257	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Blastocystis; s__Blastocystis_sp.	0.9999967652971143
original258	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9910679912657359
original259	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999983668699844
original260	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Triticum; s__Triticum_aestivum	0.9288024498347318
original261	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__uncultured_Chloromonas	0.7365934849818774
original262	d__Eukaryota; p__Cryptomycota; c__LKM11; o__LKM11; f__LKM11; g__LKM11; s__uncultured_fungus	0.8529923100629672
original263	d__Eukaryota; p__Neocallimastigomycota; c__Neocallimastigomycetes; o__Neocallimastigales; f__Neocallimastigaceae; g__Orpinomyces; s__Orpinomyces_sp.	0.9050759847680776
original264	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Capnodiales	0.8263423164839376
original265	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9999982114737307
original266	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba	0.9997523983644874
original267	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Leptosira; s__Leptosira_obovata	0.999958622812213
original268	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Heterocapsaceae; s__Heterocapsaceae_environmental	0.8700150501312571
original269	d__Eukaryota; p__Cercozoa; c__Cercomonadidae; o__Cercomonadidae; f__Cercomonadidae; g__Paracercomonas	0.999876030420252
original270	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Paraschneideria; s__Paraschneideria_metamorphosa	0.9995823895978724
original271	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Coccomyxa	0.7082290569130728
original272	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida	0.9999997416087353
original273	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9684614808822513
original274	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.7697795477477207
original275	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__uncultured_Chloromonas	0.8755814294423581
original276	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Watanabea; s__Watanabea_reniformis	0.9827793002005177
original277	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Gregarina	0.7031304973167779
original278	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Brassica	0.9992634636597408
original279	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__Trebouxiophyceae_sp.	0.9988300985933916
original280	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Blastocystis; s__Blastocystis_sp.	0.9854422039249542
original281	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Dictyochloropsis; s__Dictyochloropsis_splendida	0.7143847459749882
original282	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Gregarina; s__Gregarina_blattarum	0.8050297083475135
original283	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Paraschneideria	0.9999999357653716
original284	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9459034123875827
original285	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes	0.9999999994456316
original286	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Olpidiaceae; g__Olpidium	0.9788771003026182
original287	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletales; g__Truncocolumella; s__Truncocolumella_citrina	0.9232773142169493
original288	d__Eukaryota; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Thelebolaceae; g__Thelebolus; s__Thelebolus_microsporus	0.8999119539018539
original289	d__Eukaryota; p__Parabasalia; c__Trichomonadea; o__Trichomonadea; f__Trichomonadea; g__Simplicimonas; s__Simplicimonas_similis	0.9999305170084086
original290	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9553221626651673
original291	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.9999995801943464
original292	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9681855658330927
original293	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.8916639859937713
original294	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Psychodiella	0.9998801129624054
original295	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes; o__Kriegeriales; f__Kriegeriaceae; g__Phenoliferia	0.9492987815465794
original296	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.9661773993548778
original297	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9196736107120477
original298	d__Eukaryota; p__Amoebozoa; c__Tubulinea; o__Echinamoebida; f__Echinamoebida	0.9999942092082684
original299	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9993681174955786
original300	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Symbiochloris	0.9808852691714892
original301	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Embryophyta; f__Embryophyta	0.7899414087350256
original302	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Stichococcus	0.8747830354631039
original303	d__Eukaryota; p__Parabasalia; c__Trichomonadea; o__Trichomonadea; f__Trichomonadea; g__Simplicimonas; s__Simplicimonas_similis	0.8647954758403508
original304	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Paraschneideria; s__Paraschneideria_metamorphosa	0.999694462178007
original305	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Cryptosporida; f__Cryptosporida; g__Colpodella; s__Colpodella_tetrahymenae	0.7470758645676365
original306	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida	0.9999999996337965
original307	d__Eukaryota	0.9999997572351674
original308	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.9999995400730062
original309	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Phaseoleae; s__Phaseoleae_environmental	0.9406598868894237
original310	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Dictyochloropsis; s__Dictyochloropsis_splendida	0.9014634815218321
original311	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.9992604002917668
original312	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999982334614018
original313	d__Eukaryota	0.9999999610809277
original314	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Symbiochloris	0.8351692288133119
original315	d__Eukaryota; p__Parabasalia; c__Trichomonadea; o__Trichomonadea; f__Trichomonadea; g__Simplicimonas; s__Simplicimonas_similis	0.8522984216985624
original316	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9998498450670485
original317	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Blastocystis; s__Blastocystis_sp.	0.9999960148674457
original318	d__Eukaryota; p__Cercozoa	0.8275080691550788
original319	d__Eukaryota	0.9999999838764677
original320	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.8362572167497915
original321	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Blastocystis; s__Blastocystis_sp.	0.9999964254455104
original322	d__Eukaryota; p__Cercozoa	0.8598252399520916
original323	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Cryptosporida; f__Cryptosporida; g__Cryptosporidium; s__uncultured_eukaryote	0.9799590771387473
original324	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces	0.9889260001045789
original325	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.999999671425251
original326	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius	0.8376888370004439
original327	d__Eukaryota	0.9999999745382889
original328	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Dicksoniaceae; s__Dicksoniaceae_environmental	0.7317026018123226
original329	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Myrmecia; s__Myrmecia_biatorellae	0.9913890678761669
original330	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Chloroidium; s__Chloroidium_saccharophilum	0.8022824274138153
original331	d__Eukaryota	0.9999999843433841
original332	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.8811238941945997
original333	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.8762729880899122
original334	d__Eukaryota; p__Cercozoa	0.732904730195028
original335	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.9351809157263732
original336	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chloromonas; s__Chloromonas_nivalis	0.7154724151405379
original337	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Blastocystis; s__Blastocystis_sp.	0.9999998080069943
